PGNIE,ABNE,CPRF,RCFF,ERROPGNIE,ERROABNE,ERROCPRF,ERRORCFF
0.000251712432962,0.001611639663347,0.137355658512372,0.442336881312726,3.71E-05,0.000102443092275,0.000363228201257,0.000363228201257
0.000183546350966,0.004696093539234,0.14728652652037,0.454975402423324,3.71E-05,0.000278720990681,0.001295744780072,0.001295744780072
0.000220900860514,0.009995975353723,0.154135643865269,0.462887635047824,5.02E-05,0.00043101445373,0.000721385271394,0.000721385271394
0.000218859019317,0.016524496497599,0.164644788728514,0.469307594768348,5.77E-05,0.000375352795025,0.001969867988837,0.001969867988837
0.000429780983958,0.025095665232037,0.173958889408406,0.477759941825438,5.02E-05,0.000312022953306,0.000939257367934,0.000939257367934
0.001201141321074,0.036222333066597,0.183347683882156,0.486167114849994,0.000186109893343,0.000640298084205,0.00042974191143,0.00042974191143
0.004710075040012,0.049005086506292,0.193340476650816,0.488992413854639,0.000351181492474,0.001191756432673,0.001085297241731,0.001085297241731
