PGNIE,ABNE,CPRF,RCFF,ERROPGNIE,ERROABNE,ERROCPRF,ERRORCFF
0.000129797768745,0.001256822297357,0.081088781673821,0.336233205435044,1.64E-05,0.000144387863989,0.001522643492923,0.0015432629477
0.000117134571794,0.002937861692563,0.085118844103382,0.345670452962555,4.34E-05,0.000721939319945,0.000475471493902,0.001605187063922
0.000132963567982,0.006771644569388,0.090867935519001,0.35432574807836,5.37E-05,0.000372368701866,0.001903251898846,0.001493591900114
0.000541351669643,0.011735617774063,0.096442907976548,0.363911788170041,4.68E-05,0.00076753548752,0.001181906321751,0.002427636146067
0.001646215603591,0.017532196178247,0.104221276703517,0.37177246767719,0.000539964787914,0.000516756565855,0.001788171313229,0.003309141549112
0.003428560574403,0.02316731882131,0.110049513100077,0.379661639377477,0.000540249917855,0.002842161112204,0.001542589224404,0.002202617760043
0.005581304056022,0.032224670440299,0.119379123453507,0.383264318909952,0.000743443871989,0.000775134848783,0.00247889098742,0.002164800028382
