PGNIE,ABNE,ERROPGNIE,ERROABNE
0.000170901086883,0.003093893034413,5.67E-05,0.000213371401244
0.000127395775615,0.003092947631599,3.42E-05,0.000350103095719
0.000190607376676,0.003520107736515,3.74E-05,0.000179238123445
0.000838525682103,0.004509313180898,7.11E-05,0.000581378883423
0.00256296691009,0.00713014025506,0.000678201946578,0.000563879217212
0.005216875901789,0.01068559771451,0.000921696201816,0.000730231712019
0.008228550854326,0.01392250035254,0.001187771509197,0.000855308400461
